CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
DNK,2019,14,b,1,135,219,342,388,1085,5.44463715015078e-05,0.00189102405190931,0.0176135723421514,0.0471673451126591,0.163725271573772,0.0097038940746713,0,0,0
DNK,2019,15,m,1,89,123,174,118,505,0.000106118072654645,0.0024682103053418,0.0203902312693742,0.0528750077845014,0.14261749189905,0.00907743604344193,0,0,0
DNK,2019,15,f,3,59,87,150,214,513,0.00033544922333729,0.00166990388292669,0.0135910037843361,0.037878793239612,0.138741616982946,0.00913163422094765,0,0,0
DNK,2019,15,b,4,148,210,324,332,1018,0.000217785486006031,0.00207312266431539,0.0168897269034328,0.0446848532646244,0.140094820006423,0.00910466743595888,0,0,0
DNK,2019,16,m,3,75,124,159,142,503,0.000318354217963934,0.00207995250450152,0.0205560055073366,0.0483168174582513,0.171624439403942,0.00904148580168572,0,0,0
DNK,2019,16,f,2,67,72,165,237,543,0.000223632815558193,0.00189633152806929,0.0112477272697954,0.0416666725635732,0.153653099182048,0.00966564791807909,0,0,0
DNK,2019,16,b,5,142,196,324,379,1046,0.000272231857507539,0.0019890771508972,0.0157637451098706,0.0446848532646244,0.15992752042902,0.00935509050885362,0,0,0
DNK,2019,17,m,5,90,111,166,143,515,0.000530590363273224,0.00249594300540182,0.0184009404138255,0.0504439729438347,0.172833062216646,0.00925718725222296,0,0,0
DNK,2019,17,f,1,52,82,139,226,500,0.000111816407779097,0.00147177969342691,0.0128099116128226,0.0351010150687071,0.146521520738999,0.00890022828552403,0,0,0
DNK,2019,17,b,6,142,193,305,369,1015,0.000326678229009047,0.0019890771508972,0.0155224632969645,0.04206444520281,0.15570779693485,0.00907783639243444,0,0,0
DNK,2019,18,m,5,82,129,156,158,530,0.000530590363273224,0.00227408140492166,0.0213848766971486,0.0474051793930013,0.190962404407203,0.0095268140653945,0,0,0
DNK,2019,18,f,4,53,84,160,236,537,0.000447265631116386,0.00150008314906974,0.013122348481428,0.0404040461222528,0.153004773869043,0.00955884517865281,0,0,0
DNK,2019,18,b,9,135,213,316,394,1067,0.00049001734351357,0.00189102405190931,0.017131008716339,0.0435815235543868,0.166257105670274,0.00954290781352468,0,0,0
DNK,2019,19,m,2,103,118,180,114,517,0.000212236145309289,0.00285646810618209,0.0195613600795623,0.0546982839150015,0.137783000648235,0.00929313749397916,0,0,0
DNK,2019,19,f,0,60,91,143,217,511,0,0.00169820733856951,0.014215877521547,0.0361111162217634,0.140686592921959,0.00909603330780556,0,0,0
DNK,2019,19,b,2,163,209,323,331,1028,0.000108892743003016,0.00228323644786087,0.0168092996324641,0.0445469370508447,0.139672847657006,0.009194104247707,0,0,0
DNK,2019,20,m,2,79,126,152,127,486,0.000212236145309289,0.0021908833047416,0.0208875539832614,0.0461896619726679,0.153495097213385,0.00873590874675797,0,0,0
DNK,2019,20,f,4,56,89,127,212,488,0.000447265631116386,0.00158499351599821,0.0139034406529416,0.0320707116095382,0.137444966356937,0.00868662280667145,0,0,0
DNK,2019,20,b,6,135,215,279,339,974,0.000326678229009047,0.00189102405190931,0.0172918632582765,0.0384786236445377,0.143048626452342,0.00871114546426714,0,0,0
DNK,2019,21,m,2,83,121,160,119,485,0.000212236145309289,0.00230181410498168,0.0200586827934494,0.0486206968133346,0.143826114711754,0.00871793362587987,0,0,0
DNK,2019,21,f,1,48,74,151,211,485,0.000111816407779097,0.00135856587085561,0.0115601641384009,0.0381313185278761,0.136796641043933,0.00863322143695831,0,0,0
DNK,2019,21,b,3,131,195,311,330,970,0.000163339114504523,0.00183499370963051,0.0156833178389019,0.0428919424854883,0.13925087530759,0.00867537073956789,0,0,0
DNK,2019,22,m,3,92,110,164,147,516,0.000318354217963934,0.00255140840552186,0.0182351661758631,0.049836214233668,0.177667553467461,0.00927516237310106,0,0,0
DNK,2019,22,f,2,49,78,121,217,467,0.000223632815558193,0.00138686932649844,0.0121850378756117,0.0305555598799537,0.140686592921959,0.00831281321867944,0,0,0
DNK,2019,22,b,5,141,188,285,364,983,0.000272231857507539,0.0019750695653275,0.0151203269421208,0.0393061209272159,0.153597935187765,0.00879163859484045,0,0,0
DNK,2019,23,m,3,83,123,159,135,503,0.000318354217963934,0.00230181410498168,0.0203902312693742,0.0483168174582513,0.163164079715015,0.00904148580168572,0,0,0
DNK,2019,23,f,2,53,88,142,203,488,0.000223632815558193,0.00150008314906974,0.0137472222186388,0.0358585909334994,0.131610038539897,0.00868662280667145,0,0,0
DNK,2019,23,b,5,136,211,301,338,991,0.000272231857507539,0.001905031637479,0.0169701541744016,0.0415127803476912,0.142626654102925,0.00886318804423895,0,0,0
DNK,2019,24,m,0,71,107,160,130,468,0,0.00196902170426144,0.017737843461976,0.0486206968133346,0.157120965651496,0.00841235657095212,0,0,0
DNK,2019,24,f,3,55,95,141,207,501,0.00033544922333729,0.00155669006035539,0.0148407512587578,0.0356060656452353,0.134203339791915,0.00891802874209508,0,0,0
DNK,2019,24,b,3,126,202,301,337,969,0.000163339114504523,0.00176495578178202,0.016246308735683,0.0415127803476912,0.142204681753508,0.00866642705839308,0,0,0
DNK,2019,25,m,0,95,134,157,133,519,0,0.00263460650570193,0.0222137478869605,0.0477090587480846,0.160746834089607,0.00932908773573537,0,0,0
DNK,2019,25,f,2,68,79,127,220,496,0.000223632815558193,0.00192463498371212,0.0123412563099144,0.0320707116095382,0.142631568860972,0.00882902645923984,0,0,0
DNK,2019,25,b,2,163,213,284,353,1015,0.000108892743003016,0.00228323644786087,0.017131008716339,0.0391682047134362,0.148956239344179,0.00907783639243444,0,0,0
DNK,2019,26,m,3,92,137,165,112,509,0.000318354217963934,0.00255140840552186,0.0227110706008477,0.0501400935887513,0.135365755022827,0.00914933652695434,0,0,0
DNK,2019,26,f,4,53,96,112,228,493,0.000447265631116386,0.00150008314906974,0.0149969696930606,0.028282832285577,0.147818171365008,0.00877562508952669,0,0,0
DNK,2019,26,b,7,145,233,277,340,1002,0.000381124600510554,0.00203109990760629,0.0187395541357136,0.0382027912169783,0.143470598801759,0.00896156853716188,0,0,0
DNK,2019,27,m,4,89,99,147,120,459,0.000424472290618579,0.0024682103053418,0.0164116495582768,0.0446702651972512,0.145034737524458,0.0082505804830492,0,0,0
DNK,2019,27,f,2,59,75,150,190,476,0.000223632815558193,0.00166990388292669,0.0117163825727036,0.037878793239612,0.12318180947084,0.00847301732781888,0,0,0
DNK,2019,27,b,6,148,174,297,310,935,0.000326678229009047,0.00207312266431539,0.0139943451485586,0.0409611154925724,0.130811428319251,0.00836234189844946,0,0,0
DNK,2019,28,m,7,64,103,177,134,485,0.000742826508582513,0.0017748928038413,0.0170747465101264,0.0537866458497514,0.161955456902311,0.00871793362587987,0,0,0
DNK,2019,28,f,0,54,78,134,202,468,0,0.00152838660471256,0.0121850378756117,0.0338383886273867,0.130961713226893,0.00833061367525049,0,0,0
DNK,2019,28,b,7,118,181,311,336,953,0.000381124600510554,0.00165289509722443,0.0145573360453397,0.0428919424854883,0.141782709404091,0.00852332815959608,0,0,0
DNK,2019,29,m,3,92,130,145,137,507,0.000318354217963934,0.00255140840552186,0.021550650935111,0.0440625064870845,0.165581325340423,0.00911338628519813,0,0,0
DNK,2019,29,f,2,48,82,125,213,470,0.000223632815558193,0.00135856587085561,0.0128099116128226,0.03156566103301,0.138093291669941,0.00836621458839259,0,0,0
DNK,2019,29,b,5,140,212,270,350,977,0.000272231857507539,0.0019610619797578,0.0170505814453703,0.0372373777205204,0.147690322295928,0.00873797650779157,0,0,0
DNK,2019,30,m,3,100,106,170,130,509,0.000318354217963934,0.00277327000600203,0.0175720692240136,0.0516594903641681,0.157120965651496,0.00914933652695434,0,0,0
DNK,2019,30,f,1,46,79,132,200,458,0.000111816407779097,0.00130195895956996,0.0123412563099144,0.0333333380508586,0.129665062600884,0.00815260910954001,0,0,0
DNK,2019,30,b,4,146,185,302,330,967,0.000217785486006031,0.00204510749317599,0.0148790451292146,0.0416506965614709,0.13925087530759,0.00864853969604345,0,0,0
DNK,2019,31,m,5,98,129,160,112,504,0.000530590363273224,0.00271780460588199,0.0213848766971486,0.0486206968133346,0.135365755022827,0.00905946092256383,0,0,0
DNK,2019,31,f,7,38,71,140,202,458,0.000782714854453676,0.00107553131442736,0.0110915088354927,0.0353535403569712,0.130961713226893,0.00815260910954001,0,0,0
DNK,2019,31,b,12,136,200,300,314,962,0.000653356458018093,0.001905031637479,0.0160854541937456,0.0413748641339115,0.132499317716919,0.00860382129016939,0,0,0
DNK,2019,32,m,4,93,142,146,100,485,0.000424472290618579,0.00257914110558188,0.0235399417906597,0.0443663858421679,0.120862281270382,0.00871793362587987,0,0,0
DNK,2019,32,f,4,45,73,143,186,451,0.000447265631116386,0.00127365550392714,0.0114039457040981,0.0361111162217634,0.120588508218822,0.00802800591354267,0,0,0
DNK,2019,32,b,8,138,215,289,286,936,0.000435570972012062,0.0019330468086184,0.0172918632582765,0.0398577857823348,0.120684091933244,0.00837128557962427,0,0,0
DNK,2019,33,m,3,100,113,160,120,496,0.000318354217963934,0.00277327000600203,0.0187324888897503,0.0486206968133346,0.145034737524458,0.008915659955539,0,0,0
DNK,2019,33,f,1,39,76,111,208,435,0.000111816407779097,0.00110383477007018,0.0118726010070063,0.0280303069973129,0.134851665104919,0.0077431986084059,0,0,0
DNK,2019,33,b,4,139,189,271,328,931,0.000217785486006031,0.0019470543941881,0.0152007542130895,0.0373752939343001,0.138406930608756,0.00832656717375021,0,0,0
DNK,2019,34,m,4,100,109,163,126,502,0.000424472290618579,0.00277327000600203,0.0180693919379007,0.0495323348785847,0.152286474400681,0.00902351068080762,0,0,0
DNK,2019,34,f,1,49,69,152,233,504,0.000111816407779097,0.00138686932649844,0.0107790719668873,0.0383838438161402,0.15105979793003,0.00897143011180822,0,0,0
DNK,2019,34,b,5,149,178,315,359,1006,0.000272231857507539,0.00208713024988509,0.0143160542324335,0.0434436073406071,0.151488073440681,0.00899734326186113,0,0,0
DNK,2019,35,m,4,93,125,161,125,508,0.000424472290618579,0.00257914110558188,0.020721779745299,0.048924576168418,0.151077851587977,0.00913136140607624,0,0,0
DNK,2019,35,f,1,51,104,119,213,488,0.000111816407779097,0.00144347623778409,0.0162467171674823,0.0300505093034255,0.138093291669941,0.00868662280667145,0,0,0
DNK,2019,35,b,5,144,229,280,338,996,0.000272231857507539,0.00201709232203659,0.0184178450518387,0.0386165398583174,0.142626654102925,0.00890790645011301,0,0,0
DNK,2019,36,m,2,81,115,181,125,504,0.000212236145309289,0.00224634870486164,0.0190640373656751,0.0550021632700848,0.151077851587977,0.00905946092256383,0,0,0
DNK,2019,36,f,4,54,79,130,212,479,0.000447265631116386,0.00152838660471256,0.0123412563099144,0.0328282874743304,0.137444966356937,0.00852641869753202,0,0,0
DNK,2019,36,b,6,135,194,311,337,983,0.000326678229009047,0.00189102405190931,0.0156028905679332,0.0428919424854883,0.142204681753508,0.00879163859484045,0,0,0
DNK,2019,37,m,5,89,124,153,143,514,0.000530590363273224,0.0024682103053418,0.0205560055073366,0.0464935413277512,0.172833062216646,0.00923921213134485,0,0,0
DNK,2019,37,f,1,61,69,131,190,452,0.000111816407779097,0.00172651079421234,0.0107790719668873,0.0330808127625945,0.12318180947084,0.00804580637011372,0,0,0
DNK,2019,37,b,6,150,193,284,333,966,0.000326678229009047,0.00210113783545478,0.0155224632969645,0.0391682047134362,0.14051679235584,0.00863959601486864,0,0,0
DNK,2019,38,m,5,78,105,172,134,494,0.000530590363273224,0.00216315060468158,0.0174062949860512,0.0522672490743347,0.161955456902311,0.0088797097137828,0,0,0
DNK,2019,38,f,0,56,72,169,216,513,0,0.00158499351599821,0.0112477272697954,0.0426767737166295,0.140038267608955,0.00913163422094765,0,0,0
DNK,2019,38,b,5,134,177,341,350,1007,0.000272231857507539,0.00187701646633961,0.0142356269614648,0.0470294288988794,0.147690322295928,0.00900628694303594,0,0,0
DNK,2019,39,m,2,104,105,166,133,510,0.000212236145309289,0.00288420080624211,0.0174062949860512,0.0504439729438347,0.160746834089607,0.00916731164783244,0,0,0
DNK,2019,39,f,1,63,80,131,231,506,0.000111816407779097,0.00178311770549799,0.0124974747442171,0.0330808127625945,0.149763147304021,0.00900703102495032,0,0,0
DNK,2019,39,b,3,167,185,297,364,1016,0.000163339114504523,0.00233926679013966,0.0148790451292146,0.0409611154925724,0.153597935187765,0.00908678007360925,0,0,0
DNK,2019,40,m,0,86,109,140,161,496,0,0.00238501220516174,0.0180693919379007,0.0425431097116678,0.194588272845314,0.008915659955539,0,0,0
DNK,2019,40,f,0,52,89,133,202,476,0,0.00147177969342691,0.0139034406529416,0.0335858633391226,0.130961713226893,0.00847301732781888,0,0,0
DNK,2019,40,b,0,138,198,273,363,972,0,0.0019330468086184,0.0159245996518081,0.0376511263618595,0.153175962838348,0.00869325810191751,0,0,0
DNK,2019,41,m,5,97,141,174,147,564,0.000530590363273224,0.00269007190582197,0.0233741675526973,0.0528750077845014,0.177667553467461,0.01013796817525,0,0,0
DNK,2019,41,f,0,47,74,139,209,469,0,0.00133026241521279,0.0115601641384009,0.0351010150687071,0.135499990417924,0.00834841413182154,0,0,0
DNK,2019,41,b,5,144,215,313,356,1033,0.000272231857507539,0.00201709232203659,0.0172918632582765,0.0431677749130477,0.15022215639243,0.00923882265358106,0,0,0
DNK,2019,42,m,7,90,124,144,140,505,0.000742826508582513,0.00249594300540182,0.0205560055073366,0.0437586271320012,0.169207193778534,0.00907743604344193,0,0,0
DNK,2019,42,f,2,50,80,140,221,493,0.000223632815558193,0.00141517278214126,0.0124974747442171,0.0353535403569712,0.143279894173977,0.00877562508952669,0,0,0
DNK,2019,42,b,9,140,204,284,361,998,0.00049001734351357,0.0019610619797578,0.0164071632776205,0.0391682047134362,0.152332018139515,0.00892579381246263,0,0,0
DNK,2019,43,m,6,93,133,173,141,546,0.000636708435927868,0.00257914110558188,0.0220479736489982,0.0525711284294181,0.170415816591238,0.00981441599944414,0,0,0
DNK,2019,43,f,0,50,86,131,213,480,0,0.00141517278214126,0.0134347853500334,0.0330808127625945,0.138093291669941,0.00854421915410307,0,0,0
DNK,2019,43,b,6,143,219,304,354,1026,0.000326678229009047,0.00200308473646689,0.0176135723421514,0.0419265289890303,0.149378211693596,0.00917621688535738,0,0,0
DNK,2019,44,m,1,79,116,160,141,497,0.000106118072654645,0.0021908833047416,0.0192298116036375,0.0486206968133346,0.170415816591238,0.00893363507641711,0,0,0
DNK,2019,44,f,3,55,77,126,196,457,0.00033544922333729,0.00155669006035539,0.012028819441309,0.0318181863212741,0.127071761348866,0.00813480865296896,0,0,0
DNK,2019,44,b,4,134,193,286,337,954,0.000217785486006031,0.00187701646633961,0.0155224632969645,0.0394440371409956,0.142204681753508,0.00853227184077089,0,0,0
DNK,2019,45,m,1,108,129,168,144,550,0.000106118072654645,0.00299513160648219,0.0213848766971486,0.0510517316540014,0.174041685029349,0.00988631648295656,0,0,0
DNK,2019,45,f,2,54,80,146,214,496,0.000223632815558193,0.00152838660471256,0.0124974747442171,0.0368686920865557,0.138741616982946,0.00882902645923984,0,0,0
DNK,2019,45,b,3,162,209,314,358,1046,0.000163339114504523,0.00226922886229117,0.0168092996324641,0.0433056911268274,0.151066101091264,0.00935509050885362,0,0,0
DNK,2019,46,m,3,102,110,199,122,536,0.000318354217963934,0.00282873540612207,0.0182351661758631,0.0604719916615849,0.147451983149866,0.00963466479066312,0,0,0
DNK,2019,46,f,4,60,79,138,220,501,0.000447265631116386,0.00169820733856951,0.0123412563099144,0.034848489780443,0.142631568860972,0.00891802874209508,0,0,0
DNK,2019,46,b,7,162,189,337,342,1037,0.000381124600510554,0.00226922886229117,0.0152007542130895,0.0464777640437606,0.144314543500593,0.00927459737828031,0,0,0
DNK,2019,47,m,4,87,139,173,143,546,0.000424472290618579,0.00241274490522176,0.0230426190767725,0.0525711284294181,0.172833062216646,0.00981441599944414,0,0,0
DNK,2019,47,f,1,56,82,157,215,511,0.000111816407779097,0.00158499351599821,0.0128099116128226,0.0396464702574606,0.13938994229595,0.00909603330780556,0,0,0
DNK,2019,47,b,5,143,221,330,358,1057,0.000272231857507539,0.00200308473646689,0.0177744268840888,0.0455123505473027,0.151066101091264,0.00945347100177655,0,0,0
DNK,2019,48,m,2,92,145,178,148,565,0.000212236145309289,0.00255140840552186,0.0240372645045469,0.0540905252048348,0.178876176280165,0.0101559432961281,0,0,0
DNK,2019,48,f,2,54,91,166,217,530,0.000223632815558193,0.00152838660471256,0.014215877521547,0.0419191978518373,0.140686592921959,0.00943424198265547,0,0,0
DNK,2019,48,b,4,146,236,344,365,1095,0.000217785486006031,0.00204510749317599,0.0189808359486198,0.0474431775402185,0.154019907537182,0.00979333088641942,0,0,0
DNK,2019,49,m,4,82,141,201,155,583,0.000424472290618579,0.00227408140492166,0.0233741675526973,0.0610797503717516,0.187336535969091,0.0104794954719339,0,0,0
DNK,2019,49,f,3,46,73,175,224,521,0.00033544922333729,0.00130195895956996,0.0114039457040981,0.044191925446214,0.14522487011299,0.00927403787351604,0,0,0
DNK,2019,49,b,7,128,214,376,379,1104,0.000381124600510554,0.00179297095292142,0.0172114359873077,0.0518564963811691,0.15992752042902,0.00987382401699273,0,0,0
DNK,2019,50,m,1,95,113,171,151,531,0.000106118072654645,0.00263460650570193,0.0187324888897503,0.0519633697192514,0.182502044718276,0.0095447891862726,0,0,0
DNK,2019,50,f,1,52,103,171,249,576,0.000111816407779097,0.00147177969342691,0.0160904987331796,0.0431818242931577,0.161433002938101,0.0102530629849237,0,0,0
DNK,2019,50,b,2,147,216,342,400,1107,0.000108892743003016,0.00205911507874569,0.0173722905292452,0.0471673451126591,0.168788939766775,0.00990065506051717,0,0,0
DNK,2019,51,m,0,97,110,186,149,542,0,0.00269007190582197,0.0182351661758631,0.0565215600455015,0.180084799092869,0.00974251551593173,0,0,0
DNK,2019,51,f,2,41,87,136,234,500,0.000223632815558193,0.00116044168135583,0.0135910037843361,0.0343434392039149,0.151708123243034,0.00890022828552403,0,0,0
DNK,2019,51,b,2,138,197,322,383,1042,0.000108892743003016,0.0019330468086184,0.0158441723808394,0.044409020837065,0.161615409826687,0.00931931578415437,0,0,0
DNK,2019,52,m,1,99,111,156,145,512,0.000106118072654645,0.00274553730594201,0.0184009404138255,0.0474051793930013,0.175250307842053,0.00920326188958865,0,0,0
DNK,2019,52,f,4,43,90,147,242,526,0.000447265631116386,0.00121704859264148,0.0140596590872443,0.0371212173748198,0.15689472574707,0.00936304015637128,0,0,0
DNK,2019,52,b,5,142,201,303,387,1038,0.000272231857507539,0.0019890771508972,0.0161658814647143,0.0417886127752506,0.163303299224355,0.00928354105945512,0,0,0
DNK,2020,1,m,3,91,145,170,177,586,0.000319639679280303,0.00252341349827449,0.0242843997119599,0.0484546418063181,0.205803353579921,0.0105041974978432,0,0,0
DNK,2020,1,f,3,56,92,139,241,531,0.000337084522766777,0.00158389141203727,0.0144918545519237,0.0332239050249132,0.153527961920465,0.00942196357778239,0,0,0
DNK,2020,1,b,6,147,237,309,418,1117,0.000328130403635718,0.00205829824182972,0.0192380978373663,0.0401707171229808,0.172031262752243,0.00996032799264237,0,0,0
DNK,2020,2,m,1,100,125,179,176,581,0.000106546559760101,0.00277298186623571,0.0209348273378965,0.0510198875490055,0.204640622768735,0.0104145712393292,0,0,0
